item_id,order_id,product_id,quantity,unit_price,item_discount,total_price
11741,4423,1152,2,3038.93,0,6077.86
11742,4423,159,2,3651.52,0,7303.04
11743,4423,560,1,3056.77,0,3056.77
11744,4423,1272,1,3425.41,1025.09,2400.32
11745,4424,1015,1,1821.4,0,1821.4
11746,4425,591,1,1055.29,0,1055.29
11747,4425,157,1,153.29,12.38,140.91
11748,4425,184,2,3091.23,0,6182.46
11749,4425,1236,1,2797.44,0,2797.44
11750,4425,833,4,4094.56,0,16378.24
11751,4425,1085,1,2485.18,0,2485.18
11752,4426,799,5,472.01,0,2360.05
11753,4426,36,1,1407.3,0,1407.3
11754,4427,830,1,2660.71,0,2660.71
11755,4428,1311,1,2045.41,133.17,1912.24
11756,4428,469,1,3841.22,0,3841.22
11757,4429,934,2,3798.61,0,7597.22
11758,4429,701,4,2181.73,0,8726.92
11759,4429,407,2,4423.72,0,8847.44
11760,4429,1271,2,2732.06,0,5464.12
11761,4429,678,1,3989.85,567.23,3422.62
11762,4430,804,5,413.96,0,2069.8
11763,4430,321,1,1485.48,0,1485.48
11764,4430,539,2,2114.3,179.13,4049.47
11765,4431,1149,2,2487.58,0,4975.16
11766,4431,879,3,135.44,0,406.32
11767,4431,831,2,543.51,119.23,967.79
11768,4432,1402,2,4663.1,0,9326.2
11769,4432,557,1,1226.78,0,1226.78
11770,4432,1351,1,3599.69,0,3599.69
11771,4433,870,1,4848.36,1208.97,3639.39
11772,4433,204,2,4427.36,707.37,8147.35
11773,4433,1148,1,94.16,0,94.16
11774,4433,933,2,4463.77,0,8927.54
11775,4433,1326,1,305.39,0,305.39
11776,4434,860,2,3001.53,0,6003.06
11777,4434,757,2,3786.79,767.08,6806.5
11778,4434,1269,2,3083.83,0,6167.66
11779,4434,289,1,2858.28,0,2858.28
11780,4434,798,1,3115.59,382.19,2733.4
11781,4435,965,1,1322.34,0,1322.34
11782,4435,162,2,4534.7,0,9069.4
11783,4436,622,1,178.33,0,178.33
11784,4436,1084,1,4294.33,0,4294.33
11785,4437,618,1,4762.14,928.9,3833.24
11786,4438,527,4,179.24,0,716.96
11787,4438,103,3,488.29,100.25,1364.62
11788,4439,548,1,2975.2,0,2975.2
11789,4439,855,3,4565.15,0,13695.45
11790,4440,382,1,134.53,35.81,98.72
11791,4441,1036,1,224.02,0,224.02
11792,4441,366,1,521.9,71.52,450.38
11793,4442,268,1,1747.77,400.97,1346.8
11794,4443,1238,2,451.35,0,902.7
11795,4443,895,2,2785.88,692.02,4879.74
11796,4443,1249,3,3325.28,0,9975.84
11797,4443,1072,2,949.29,0,1898.58
11798,4444,1426,2,10.74,0,21.48
11799,4445,581,2,4128.37,0,8256.74
11800,4445,89,1,2750.83,0,2750.83
11801,4445,257,1,1227.62,0,1227.62
11802,4446,422,1,1816.94,0,1816.94
11803,4446,1035,1,2050.6,0,2050.6
11804,4446,836,1,4126.32,0,4126.32
11805,4446,1139,1,581.47,0,581.47
11806,4447,768,1,616.28,0,616.28
11807,4448,87,1,1825.42,0,1825.42
11808,4448,1032,1,4249.81,441.51,3808.3
11809,4448,656,1,1167.11,0,1167.11
11810,4449,342,1,4883.55,1273.73,3609.82
11811,4449,637,1,3017.35,0,3017.35
11812,4449,773,1,4322.03,0,4322.03
11813,4449,100,1,2824.36,0,2824.36
11814,4450,325,2,4687.4,240.46,9134.34
11815,4450,1060,4,1555.76,128.79,6094.25
11816,4450,151,1,572.97,0,572.97
11817,4450,1343,1,1865.88,0,1865.88
11818,4451,361,2,4552.19,0,9104.38
11819,4451,1148,1,94.16,0,94.16
11820,4452,554,1,4514.05,0,4514.05
11821,4452,1065,1,3648.31,0,3648.31
11822,4452,905,4,2301.01,278.85,8925.19
11823,4453,354,1,1283.79,0,1283.79
11824,4454,442,2,2321.85,333.35,4310.35
11825,4454,30,2,4775.99,0,9551.98
11826,4454,57,2,836.84,0,1673.68
11827,4455,669,1,3264.13,0,3264.13
11828,4455,1370,4,710.72,20.54,2822.34
11829,4456,944,1,2617.71,0,2617.71
11830,4457,787,1,4773.73,44.5,4729.23
11831,4457,99,1,746.3,0,746.3
11832,4458,1126,1,553.6,0,553.6
11833,4458,566,5,2707.35,733.09,12803.66
11834,4458,618,1,4762.14,0,4762.14
11835,4459,1423,3,3351.8,136.9,9918.5
11836,4460,1152,2,3038.93,795.27,5282.59
11837,4461,696,3,4962.34,1451.7,13435.32
11838,4462,108,1,3053.76,870.47,2183.29
11839,4463,692,1,1904.83,310.4,1594.43
11840,4464,477,1,3862.02,0,3862.02
11841,4464,1283,1,4185.11,0,4185.11
11842,4464,898,1,3016.93,42.93,2974
11843,4464,876,2,3643.89,195.11,7092.67
11844,4464,1451,2,3269.26,0,6538.52
11845,4464,229,2,3059.44,0,6118.88
11846,4465,1056,2,4629.95,0,9259.9
11847,4466,449,1,3788.27,0,3788.27
11848,4466,709,3,4966.87,0,14900.61
11849,4466,279,1,2721.8,0,2721.8
11850,4466,1449,1,1735.85,0,1735.85
11851,4466,345,1,4453.13,0,4453.13
11852,4466,55,2,227.55,0,455.1
11853,4467,1070,1,2237.71,251.62,1986.09
11854,4467,252,2,2673.66,0,5347.32
11855,4467,503,1,4474.63,502.08,3972.55
11856,4468,1136,1,911.19,0,911.19
11857,4468,535,1,2827.5,0,2827.5
11858,4469,1172,3,200.3,0,600.9
11859,4469,946,1,3816.42,451.98,3364.44
11860,4469,1292,1,2358.21,79.77,2278.44
11861,4469,1444,2,701.69,0,1403.38
11862,4469,185,1,3859.87,0,3859.87
11863,4469,434,1,4052.35,0,4052.35
11864,4470,1426,1,10.74,2.63,8.11
11865,4470,1174,1,813.1,0,813.1
11866,4471,704,2,2880.06,0,5760.12
11867,4471,791,1,3277.72,0,3277.72
11868,4471,222,1,1097.83,66.39,1031.44
11869,4471,1202,5,1085.17,0,5425.85
11870,4472,961,1,984.31,0,984.31
11871,4472,1004,1,4014.04,758.03,3256.01
11872,4473,365,1,2329.59,0,2329.59
11873,4473,626,1,3371.66,0,3371.66
11874,4473,1443,2,2732.25,0,5464.5
11875,4473,15,3,2978.61,0,8935.83
11876,4473,930,1,1742.11,0,1742.11
11877,4473,407,1,4423.72,0,4423.72
11878,4474,447,2,766.29,0,1532.58
11879,4475,263,1,3400.11,0,3400.11
11880,4475,676,3,2182.82,0,6548.46
11881,4476,762,2,3956.96,0,7913.92
11882,4476,520,1,205.11,0,205.11
11883,4476,46,3,2371.04,0,7113.12
11884,4477,1180,1,4198.65,0,4198.65
11885,4478,1289,2,1660.56,0,3321.12
11886,4479,1270,1,3470.78,117.57,3353.21
11887,4479,304,1,2625.57,0,2625.57
11888,4479,485,4,474.74,0,1898.96
11889,4479,1241,2,2446.37,0,4892.74
11890,4479,1458,1,4375.21,0,4375.21
11891,4480,1395,1,3251.95,358,2893.95
11892,4480,327,2,1293.21,0,2586.42
11893,4481,703,2,2181.79,0,4363.58
11894,4481,1136,4,911.19,0,3644.76
11895,4482,14,1,34.68,0,34.68
11896,4482,161,2,2133.42,0,4266.84
11897,4482,1383,1,3691.67,842.85,2848.82
11898,4482,1082,1,22.74,0,22.74
11899,4483,1375,3,3231.5,0,9694.5
11900,4483,347,1,913.38,12.15,901.23
11901,4483,218,3,4981.01,0,14943.03
11902,4483,1369,1,1943,0,1943
11903,4484,1243,1,3139.81,0,3139.81
11904,4484,898,2,3016.93,787.46,5246.4
11905,4484,135,2,1024.9,298.79,1751.01
11906,4485,1252,1,3521.56,0,3521.56
11907,4485,540,3,3782.02,0,11346.06
11908,4485,1176,1,1858.12,0,1858.12
11909,4485,1361,1,2586.58,70.35,2516.23
11910,4486,1147,1,1147.22,226.89,920.33
11911,4487,580,2,1995.04,447.21,3542.87
11912,4488,1150,1,3797.44,0,3797.44
11913,4488,408,1,2579.64,599.15,1980.49
11914,4489,1059,2,372.62,0,745.24
11915,4489,837,2,2250.61,137.87,4363.35
11916,4490,273,3,1896.58,0,5689.74
11917,4491,434,2,4052.35,0,8104.7
11918,4492,1375,3,3231.5,586.18,9108.32
11919,4492,649,1,2382.37,0,2382.37
11920,4493,1145,2,2013.57,0,4027.14
11921,4493,1286,1,380.59,0,380.59
11922,4494,88,1,3842.44,531.42,3311.02
11923,4495,1328,2,2184.3,0,4368.6
11924,4496,780,5,4636.12,0,23180.6
11925,4496,479,2,4763.84,0,9527.68
11926,4496,1242,2,3349.52,272.41,6426.63
11927,4496,596,1,3458.58,0,3458.58
11928,4497,837,1,2250.61,0,2250.61
11929,4497,611,1,4385.42,0,4385.42
11930,4498,533,1,183.98,0,183.98
11931,4498,87,2,1825.42,17.49,3633.35
11932,4499,747,2,4058.31,277.33,7839.29
11933,4500,858,1,4444.93,0,4444.93
11934,4501,298,1,2887.33,0,2887.33
11935,4501,511,1,2082.89,0,2082.89
11936,4501,391,1,2442.79,161.45,2281.34
11937,4502,1307,2,862.34,0,1724.68
11938,4502,1352,1,4823.43,0,4823.43
11939,4502,1142,1,1672.13,0,1672.13
11940,4502,755,1,4564.71,494.79,4069.92
11941,4503,1381,1,2821.82,13.73,2808.09
11942,4503,1177,1,2311.23,0,2311.23
11943,4504,625,1,1884.95,0,1884.95
11944,4504,1487,2,3955.93,0,7911.86
11945,4505,182,1,166.76,30.35,136.41
11946,4506,696,2,4962.34,1114.09,8810.59
11947,4506,1404,1,2022.18,0,2022.18
11948,4506,249,4,2457.01,0,9828.04
11949,4507,1247,4,2704.93,0,10819.72
11950,4508,1044,1,135.61,22.64,112.97
11951,4508,1128,2,4115.87,683.64,7548.1
11952,4508,1320,1,1503.48,0,1503.48
11953,4508,972,2,1229.99,0,2459.98
11954,4509,761,1,3673.27,0,3673.27
11955,4509,1157,1,3462.21,0,3462.21
11956,4510,1021,1,1396.1,0,1396.1
11957,4510,981,1,1580.42,0,1580.42
11958,4510,1078,3,2711.22,0,8133.66
11959,4511,738,1,3749.25,0,3749.25
11960,4511,815,1,2536.13,0,2536.13
11961,4512,823,1,2522.87,0,2522.87
11962,4512,231,3,4228.67,399.11,12286.9
11963,4513,179,2,4024.2,0,8048.4
11964,4513,121,4,1662.22,34.57,6614.31
11965,4513,1083,3,792.25,0,2376.75
11966,4513,1348,2,1858.64,0,3717.28
11967,4514,756,2,1374.09,0,2748.18
11968,4515,1093,1,3798.14,0,3798.14
11969,4515,1069,1,2193.24,405.72,1787.52
11970,4516,1233,1,2955.68,0,2955.68
11971,4516,457,1,1302.29,0,1302.29
11972,4517,613,1,2939.79,0,2939.79
11973,4518,688,1,553.16,0,553.16
11974,4519,1145,2,2013.57,0,4027.14
11975,4520,951,5,1637.09,0,8185.45
11976,4521,501,1,2851.22,0,2851.22
11977,4522,1261,3,4704.23,0,14112.69
11978,4522,570,1,2505.54,604.99,1900.55
11979,4522,665,1,2086.3,0,2086.3
11980,4523,388,1,4235.8,76.56,4159.24
11981,4523,80,1,4779.09,1191.73,3587.36
11982,4523,641,3,4541.93,0,13625.79
11983,4523,1075,1,437.26,44.29,392.97
11984,4523,1187,2,3410.28,0,6820.56
11985,4523,300,1,1943.35,0,1943.35
11986,4524,741,1,2650.25,456.58,2193.67
11987,4525,847,1,1433.99,408.91,1025.08
11988,4525,1455,2,2947.93,0,5895.86
11989,4525,980,1,2451.71,614.73,1836.98
11990,4525,200,2,4467.52,117.65,8817.39
11991,4526,1275,2,1588.79,0,3177.58
11992,4527,919,2,3350.96,152.88,6549.04
11993,4527,671,1,1499.79,0,1499.79
11994,4527,446,2,185.8,0,371.6
11995,4527,1398,2,2710.07,0,5420.14
11996,4527,598,1,67.96,20.27,47.69
11997,4528,1156,1,4271.16,0,4271.16
11998,4529,803,2,1026.24,0,2052.48
11999,4529,270,1,366.66,0,366.66
12000,4530,1190,1,2263.48,0,2263.48
12001,4530,1002,1,88.96,21.93,67.03
12002,4530,205,1,4347.33,807.84,3539.49
12003,4531,1475,2,546,122.67,969.33
12004,4532,755,2,4564.71,0,9129.42
12005,4533,860,5,3001.53,0,15007.65
12006,4533,1091,1,1720.93,0,1720.93
12007,4533,1186,1,839.67,87.51,752.16
12008,4534,1295,2,3975.6,0,7951.2
12009,4534,281,1,4962.52,0,4962.52
12010,4534,1319,3,4972.01,0,14916.03
12011,4535,236,1,3632.15,1059.75,2572.4
12012,4535,216,1,674.4,38.17,636.23
12013,4536,4,2,690.4,0,1380.8
12014,4536,510,1,175.85,0,175.85
12015,4537,432,1,2308.53,0,2308.53
12016,4537,997,2,518.84,34.34,1003.34
12017,4537,187,1,1036.82,0,1036.82
12018,4538,1393,3,852.82,82.02,2476.44
12019,4538,904,1,1376.71,0,1376.71
12020,4539,436,4,1605.49,457.31,5964.65
12021,4539,209,1,2042.59,96.59,1946
12022,4540,1261,4,4704.23,0,18816.92
12023,4540,1415,1,4418.9,0,4418.9
12024,4540,1430,1,1812.63,124.19,1688.44
12025,4540,668,1,2443.45,439.59,2003.86
12026,4541,88,2,3842.44,0,7684.88
12027,4541,930,4,1742.11,0,6968.44
12028,4541,1466,5,4444.97,1130.52,21094.33
12029,4542,1238,2,451.35,27.93,874.77
12030,4542,465,1,2503.61,0,2503.61
12031,4542,402,1,1183.25,0,1183.25
12032,4542,1401,1,2647.85,0,2647.85
12033,4542,703,1,2181.79,0,2181.79
12034,4542,422,1,1816.94,316.88,1500.06
12035,4543,533,1,183.98,0,183.98
12036,4544,962,2,3135.06,870.42,5399.7
12037,4544,1489,2,3442.01,0,6884.02
12038,4544,219,1,2106.11,0,2106.11
12039,4545,1261,2,4704.23,0,9408.46
12040,4546,1081,1,551.05,0,551.05
12041,4546,869,2,3183.91,0,6367.82
12042,4546,113,5,164.86,26.89,797.41
12043,4546,1044,1,135.61,3.74,131.87
12044,4546,977,3,2781.07,788.99,7554.22
12045,4547,961,2,984.31,0,1968.62
12046,4547,1243,1,3139.81,0,3139.81
12047,4548,1203,1,315.57,0,315.57
12048,4548,763,1,628.06,0,628.06
12049,4548,812,1,734.43,0,734.43
12050,4548,1382,2,126.22,0,252.44
12051,4548,34,2,4772.5,496.35,9048.65
12052,4548,844,1,1141.01,0,1141.01
12053,4549,1294,1,4229.75,656.11,3573.64
12054,4550,831,1,543.51,0,543.51
12055,4550,588,1,1833.87,101.84,1732.03
12056,4551,1056,3,4629.95,746.53,13143.32
12057,4551,86,1,488.04,0,488.04
12058,4552,133,1,4861.74,0,4861.74
12059,4552,786,2,3202.21,207.26,6197.16
12060,4552,1383,5,3691.67,0,18458.35
12061,4552,1444,3,701.69,120.48,1984.59
12062,4552,631,1,99.07,0,99.07
12063,4552,1353,3,3759.51,0,11278.53
12064,4553,150,1,944.36,244.07,700.29
12065,4553,756,1,1374.09,0,1374.09
12066,4553,673,1,4037.27,0,4037.27
12067,4554,1466,1,4444.97,0,4444.97
12068,4554,1103,2,4706.34,0,9412.68
12069,4555,361,1,4552.19,1051.78,3500.41
12070,4556,308,1,4545.98,0,4545.98
12071,4556,1177,2,2311.23,0,4622.46
12072,4557,1321,1,2219.45,493.84,1725.61
12073,4557,830,3,2660.71,418.56,7563.57
12074,4557,259,1,1013.63,291.34,722.29
12075,4558,353,3,1848.37,0,5545.11
12076,4558,994,1,3192.25,0,3192.25
12077,4558,361,1,4552.19,608.89,3943.3
12078,4559,1339,2,4937.85,0,9875.7
12079,4559,51,1,1262.39,0,1262.39
12080,4559,1305,2,1995.5,0,3991
12081,4559,409,1,1870.72,448.8,1421.92
12082,4560,1317,1,2166.56,135.24,2031.32
12083,4561,1113,2,1401.4,0,2802.8
12084,4561,788,1,2673.07,0,2673.07
12085,4561,735,2,4008.67,0,8017.34
12086,4562,351,4,508.6,0,2034.4
12087,4562,341,1,3806.65,0,3806.65
12088,4562,596,1,3458.58,0,3458.58
12089,4562,1273,2,3879.99,0,7759.98
12090,4563,1448,2,1121.3,0,2242.6
12091,4564,135,1,1024.9,0,1024.9
12092,4565,699,2,2865.12,0,5730.24
12093,4566,268,3,1747.77,284.59,4958.72
12094,4567,169,2,420.63,83.5,757.76
12095,4567,995,1,1119.26,42.28,1076.98
12096,4567,85,3,2759.66,0,8278.98
12097,4568,566,2,2707.35,446.05,4968.65
12098,4568,158,1,89.19,0,89.19
12099,4569,239,2,2906.2,0,5812.4
12100,4569,839,1,880.87,0,880.87
12101,4569,420,2,950.06,55.54,1844.58
12102,4569,12,3,362.34,26.65,1060.37
12103,4570,562,1,2119.23,297.84,1821.39
12104,4570,1258,1,778.37,0,778.37
12105,4570,662,2,299.21,18.26,580.16
12106,4571,609,1,2718.32,0,2718.32
12107,4572,438,1,4700.95,85.08,4615.87
12108,4572,862,1,4031.06,0,4031.06
12109,4573,56,4,3230.49,0,12921.96
12110,4574,1215,2,1568.89,0,3137.78
12111,4575,563,1,4510.69,0,4510.69
12112,4575,177,1,2998.1,694.22,2303.88
12113,4576,340,1,4891.59,1183.1,3708.49
12114,4576,588,1,1833.87,459.25,1374.62
12115,4576,1363,1,1310.39,161.89,1148.5
12116,4576,207,1,3716.15,0,3716.15
12117,4576,229,2,3059.44,383.94,5734.94
12118,4576,328,1,4698.88,0,4698.88
12119,4577,601,1,281.07,0,281.07
12120,4577,318,5,839.56,0,4197.8
12121,4577,694,1,2225.22,0,2225.22
12122,4577,1324,2,4716.94,0,9433.88
12123,4578,88,3,3842.44,135.58,11391.74
12124,4578,1155,2,2416.66,246.13,4587.19
12125,4578,1352,1,4823.43,0,4823.43
12126,4578,896,1,944.66,111.65,833.01
12127,4578,691,3,298.97,0,896.91
12128,4578,750,2,863.64,0,1727.28
12129,4579,1432,2,3494.52,0,6989.04
12130,4579,910,1,3516.25,0,3516.25
12131,4580,439,2,4384.08,979.4,7788.76
12132,4580,708,3,3923.35,0,11770.05
12133,4580,295,2,1807.84,0,3615.68
12134,4580,680,1,176.01,13.07,162.94
12135,4581,1490,1,4020.87,524.37,3496.5
12136,4581,1428,1,3859.83,0,3859.83
12137,4581,448,2,1956.34,0,3912.68
12138,4581,1319,2,4972.01,0,9944.02
12139,4581,945,4,1389.56,392.17,5166.07
12140,4581,946,1,3816.42,329.63,3486.79
12141,4582,813,1,1558.57,0,1558.57
12142,4582,171,3,2486.79,0,7460.37
12143,4583,313,1,4204.26,0,4204.26
12144,4583,1443,1,2732.25,469.16,2263.09
12145,4584,1448,1,1121.3,0,1121.3
12146,4584,605,1,3646.19,0,3646.19
12147,4584,321,1,1485.48,0,1485.48
12148,4584,629,1,4045.17,736.12,3309.05
12149,4584,304,4,2625.57,0,10502.28
12150,4585,935,1,2790.03,0,2790.03
12151,4586,1297,4,3953.14,488.14,15324.42
12152,4587,8,4,2949.59,0,11798.36
12153,4587,205,1,4347.33,0,4347.33
12154,4587,349,2,2770.6,0,5541.2
12155,4587,852,1,2537.17,0,2537.17
12156,4588,201,2,3796.26,0,7592.52
12157,4588,839,5,880.87,0,4404.35
12158,4588,1473,1,338.16,76.86,261.3
12159,4588,237,2,4794.45,0,9588.9
12160,4588,1285,1,3507.16,0,3507.16
12161,4589,515,1,4146.1,0,4146.1
12162,4589,144,1,3716.5,0,3716.5
12163,4590,6,2,4740.9,0,9481.8
12164,4590,1490,5,4020.87,0,20104.35
12165,4590,936,1,68.13,0,68.13
12166,4590,1405,2,4369.78,0,8739.56
12167,4591,1038,2,964.05,0,1928.1
12168,4591,901,2,381.57,0,763.14
12169,4591,376,2,4568.3,0,9136.6
12170,4591,487,1,1817.41,0,1817.41
12171,4591,1347,1,304.39,0,304.39
12172,4591,971,1,352.26,87.89,264.37
12173,4592,1412,1,2639.02,0,2639.02
12174,4592,1217,1,3189.66,602.07,2587.59
12175,4593,235,1,1646.75,0,1646.75
12176,4594,308,1,4545.98,67.9,4478.08
12177,4595,499,2,2330.7,0,4661.4
12178,4595,848,1,3918.11,893.42,3024.69
12179,4595,506,1,347.76,0,347.76
12180,4595,8,2,2949.59,0,5899.18
12181,4595,378,5,1667.92,15.87,8323.73
12182,4595,1125,1,4819.28,0,4819.28
12183,4596,258,1,545.49,49.66,495.83
12184,4596,589,1,77.92,0,77.92
12185,4597,1150,3,3797.44,0,11392.32
12186,4597,651,1,4115.65,0,4115.65
12187,4597,867,1,3310.87,200.39,3110.48
12188,4598,1012,1,3149.65,0,3149.65
12189,4599,21,1,1389.64,0,1389.64
12190,4600,1158,1,3734.72,0,3734.72
12191,4600,1113,1,1401.4,0,1401.4
12192,4600,22,1,4687.92,1202.12,3485.8
12193,4601,43,3,3995.2,0,11985.6
12194,4601,440,1,4268.87,0,4268.87
12195,4602,916,4,2306,0,9224
12196,4602,1252,2,3521.56,0,7043.12
12197,4602,869,1,3183.91,824.29,2359.62
12198,4603,579,1,983.1,0,983.1
12199,4604,55,2,227.55,5.95,449.15
12200,4605,463,1,3480.12,0,3480.12
12201,4605,468,1,3457.11,0,3457.11
12202,4606,843,3,4407.05,244.51,12976.64
12203,4606,1343,2,1865.88,0,3731.76
12204,4607,734,1,1978.93,0,1978.93
12205,4607,974,1,4295.83,0,4295.83
12206,4607,14,3,34.68,0,104.04
12207,4608,952,1,4291.02,0,4291.02
12208,4609,1224,5,19.94,0,99.7
12209,4610,1059,1,372.62,19.41,353.21
12210,4610,1104,1,1857.75,0,1857.75
12211,4611,591,1,1055.29,0,1055.29
12212,4612,811,1,1117.87,0,1117.87
12213,4612,1461,2,1891.27,0,3782.54
12214,4613,989,4,4214.01,0,16856.04
12215,4614,449,1,3788.27,0,3788.27
12216,4614,1021,2,1396.1,0,2792.2
12217,4614,539,2,2114.3,0,4228.6
12218,4615,1082,2,22.74,0,45.48
12219,4615,250,1,1961.56,0,1961.56
12220,4615,910,1,3516.25,0,3516.25
12221,4615,352,1,317.94,0,317.94
12222,4615,1085,1,2485.18,0,2485.18
12223,4615,373,1,4327.04,0,4327.04
12224,4616,776,1,4043.96,0,4043.96
12225,4616,922,1,1294.14,0,1294.14
12226,4617,188,2,2327.91,0,4655.82
12227,4617,782,2,4280.85,139.67,8422.03
12228,4617,566,1,2707.35,533.48,2173.87
12229,4618,225,3,4833.25,0,14499.75
12230,4618,1102,3,4261.21,0,12783.63
12231,4618,1213,2,3148.63,0,6297.26
12232,4618,322,1,2984.66,0,2984.66
12233,4619,176,1,2560.5,89.5,2471
12234,4619,398,1,2290.62,291.22,1999.4
12235,4619,1009,1,1097.24,274.85,822.39
12236,4620,353,1,1848.37,0,1848.37
12237,4620,1029,1,1454.65,0,1454.65
12238,4620,440,1,4268.87,0,4268.87
12239,4620,905,2,2301.01,6.67,4595.35
12240,4620,1315,2,2942.62,0,5885.24
12241,4621,1193,1,870.25,0,870.25
12242,4621,880,1,2224.49,0,2224.49
12243,4622,1086,1,3116.18,0,3116.18
12244,4622,746,1,3531.16,339.36,3191.8
12245,4623,880,2,2224.49,0,4448.98
12246,4623,1094,3,3928.7,0,11786.1
12247,4623,254,1,2583.25,0,2583.25
12248,4624,192,4,277.86,19.75,1091.69
12249,4624,313,2,4204.26,65.83,8342.69
12250,4624,1083,2,792.25,0,1584.5
12251,4624,45,2,2851.28,831.32,4871.24
12252,4625,243,3,1924.28,394.38,5378.46
12253,4626,942,1,1643.6,0,1643.6
12254,4626,69,1,2843.15,0,2843.15
12255,4627,71,1,3438.32,558.22,2880.1
12256,4627,537,3,551.82,146.9,1508.56
12257,4628,768,4,616.28,0,2465.12
12258,4628,895,1,2785.88,832.82,1953.06
12259,4629,858,2,4444.93,0,8889.86
12260,4629,38,1,1356.45,112.32,1244.13
12261,4629,729,1,3381.57,0,3381.57
12262,4629,280,4,310.82,0,1243.28
12263,4630,27,3,1426.95,0,4280.85
12264,4630,245,3,2679.19,0,8037.57
12265,4630,734,1,1978.93,0,1978.93
12266,4631,1405,3,4369.78,665.47,12443.87
12267,4632,45,3,2851.28,708.38,7845.46
12268,4632,1135,1,2077.95,320.49,1757.46
12269,4632,212,1,4518.67,0,4518.67
12270,4633,709,1,4966.87,0,4966.87
12271,4634,157,2,153.29,0,306.58
12272,4634,826,1,4542.56,0,4542.56
12273,4634,1396,2,2656.7,760.05,4553.35
12274,4634,977,1,2781.07,0,2781.07
12275,4634,138,1,815.49,0,815.49
12276,4634,1353,3,3759.51,0,11278.53
12277,4635,150,1,944.36,0,944.36
12278,4635,1122,1,2675.36,0,2675.36
12279,4635,617,1,1592.35,0,1592.35
12280,4635,54,2,3346.58,0,6693.16
12281,4636,247,4,2219.95,442.09,8437.71
12282,4637,503,2,4474.63,0,8949.26
12283,4638,69,2,2843.15,445.38,5240.92
12284,4638,518,3,4978.45,520.05,14415.3
12285,4638,263,2,3400.11,892.08,5908.14
12286,4639,1009,2,1097.24,0,2194.48
12287,4639,85,2,2759.66,0,5519.32
12288,4639,735,2,4008.67,0,8017.34
12289,4640,796,1,1855.27,0,1855.27
12290,4640,988,2,2481.7,0,4963.4
12291,4640,1073,2,4300.46,385.77,8215.15
12292,4641,235,1,1646.75,0,1646.75
12293,4642,217,1,1958.36,94.66,1863.7
12294,4642,350,1,4559.86,0,4559.86
12295,4642,1226,1,1484.13,0,1484.13
12296,4642,584,3,4268.92,0,12806.76
12297,4642,446,1,185.8,0,185.8
12298,4642,1398,1,2710.07,0,2710.07
12299,4643,958,3,3486.01,0,10458.03
12300,4643,1124,2,4127.04,158.09,8095.99
12301,4644,1077,3,2075.85,0,6227.55
12302,4644,111,1,2747,453.5,2293.5
12303,4645,572,2,532.78,0,1065.56
12304,4645,583,1,2878.74,0,2878.74
12305,4646,448,1,1956.34,0,1956.34
12306,4647,1343,1,1865.88,0,1865.88
12307,4648,476,1,2464.19,205.11,2259.08
12308,4648,89,1,2750.83,189.97,2560.86
12309,4649,997,1,518.84,0,518.84
12310,4649,23,2,1647.61,0,3295.22
12311,4650,1470,1,14.85,0,14.85
12312,4651,1480,1,2482.32,0,2482.32
12313,4652,1051,1,1034.07,0,1034.07
12314,4652,284,1,2265.83,0,2265.83
12315,4653,642,3,2202.04,0,6606.12
12316,4654,589,2,77.92,19.04,136.8
12317,4655,1028,1,2450.04,0,2450.04
12318,4655,983,1,2770.64,0,2770.64
12319,4656,1382,1,126.22,0,126.22
12320,4656,572,1,532.78,0,532.78
12321,4657,235,1,1646.75,296.47,1350.28
12322,4658,590,3,2224.57,0,6673.71
12323,4658,1469,1,405.43,55.67,349.76
12324,4659,1450,2,430.38,24.96,835.8
12325,4659,735,1,4008.67,0,4008.67
12326,4659,4,1,690.4,0,690.4
12327,4659,942,1,1643.6,0,1643.6
12328,4659,17,1,1236.31,319.25,917.06
12329,4659,1203,1,315.57,0,315.57
12330,4660,324,1,4149.15,0,4149.15
12331,4660,1124,3,4127.04,240.96,12140.16
12332,4661,482,4,53.28,0,213.12
12333,4661,1324,3,4716.94,0,14150.82
12334,4661,653,1,4156.52,0,4156.52
12335,4661,403,1,206.93,0,206.93
12336,4661,1001,1,1882.76,546.75,1336.01
12337,4661,52,1,789.99,0,789.99
12338,4662,879,1,135.44,13.47,121.97
12339,4662,1253,2,589.29,0,1178.58
12340,4662,1363,1,1310.39,0,1310.39
12341,4662,898,2,3016.93,53.5,5980.36
12342,4662,689,2,3421.98,0,6843.96
12343,4663,939,1,1525.71,177.87,1347.84
12344,4663,1379,1,470.14,0,470.14
12345,4664,1156,1,4271.16,104.93,4166.23
12346,4664,1188,5,3514.82,0,17574.1
12347,4664,104,2,861.45,0,1722.9
12348,4664,1094,1,3928.7,0,3928.7
12349,4664,311,2,3715.25,0,7430.5
12350,4664,1001,2,1882.76,0,3765.52
12351,4665,1332,1,3343.05,0,3343.05
12352,4665,992,4,3648.82,0,14595.28
12353,4665,1422,2,2482.32,0,4964.64
12354,4665,1214,2,1778.69,377.9,3179.48
12355,4665,473,1,58.94,3.38,55.56
12356,4666,557,2,1226.78,0,2453.56
12357,4666,862,3,4031.06,0,12093.18
12358,4666,1235,2,4474.89,83.4,8866.38
12359,4666,187,2,1036.82,0,2073.64
